id,name,avg_user_rating,user_ratings_count,reviews_count,added,avg_playtime,esrb_rating,release_year,release_month,release_quarter,critic_rating,rating_gap,genre_count,is_action,is_adventure,is_arcade,is_board_games,is_card,is_casual,is_educational,is_family,is_fighting,is_indie,is_massively_multiplayer,is_platformer,is_puzzle,is_rpg,is_racing,is_shooter,is_simulation,is_sports,is_strategy,platform_type,platform_count,store_count
1459,Soul Axiom,2.55,10,11,271,8,Teen,2016,2,1,2.85,-0.30000000000000027,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,6,4
810294,SCP: Secret Files,3.58,23,24,270,3,Adults Only,2022,9,3,,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pc_only,1,1
397479,Axiom Verge 2,3.79,32,34,270,2,Teen,2021,8,3,3.8,-0.009999999999999787,5,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,multi_platform,5,3
60957,The friends of Ringo Ishikawa,3.9,28,30,270,3,Mature,2018,5,2,3.2,0.6999999999999997,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,5,4
40201,Pro Evolution Soccer 2011,3.76,72,72,270,11,,2010,10,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,multi_platform,5,1
29149,BLACK,4.06,107,108,270,3,Mature,2006,2,1,3.95,0.10999999999999943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,console_only,3,2
25465,Iron Man,2.54,95,95,270,15,Teen,2008,5,2,2.0,0.54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,5,2
17856,Grandia II Anniversary Edition,3.9,20,20,270,4,,2015,8,3,4.0,-0.10000000000000009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,2,1
7797,Football Manager Touch 2017,2.95,39,39,270,2,Everyone 10+,2016,11,4,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,pc_only,4,2
989947,THRONE AND LIBERTY,2.73,22,22,269,3,Mature,2024,10,4,,,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pc_only,1,1
836447,New Tales from the Borderlands,2.0,12,13,269,4,Mature,2022,10,4,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,6,5
743389,Soul Hackers 2,3.52,22,23,269,7,Mature,2022,8,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,5,1
614960,They Always Run,3.68,24,25,269,3,Mature,2021,10,4,,,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,pc_only,1,3
323093,Automobilista 2,3.64,10,11,269,2,,2020,3,1,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,pc_only,1,1
51205,Lords Mobile,3.06,16,16,269,1,,2016,2,1,,,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,pc_only,2,2
32029,Stronghold,4.34,135,137,269,0,Teen,2001,10,4,4.05,0.29000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,1,2
29232,Transference,3.29,40,42,269,2,Everyone,2018,9,3,3.6,-0.31000000000000005,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,3,3
21758,The Tomorrow War,2.6,10,10,269,3,,2009,5,2,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,pc_only,1,1
20775,Intake,3.45,10,11,269,2,,2013,11,4,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,2,1
15428,Ragnarok Clicker,1.65,17,17,269,3,,2016,8,3,,,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,pc_only,3,2
12131,Blueprint Tycoon,3.0,15,15,269,3,,2016,5,2,,,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,3,1
10377,Fear Effect Sedna,1.94,16,18,269,2,Mature,2018,3,1,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,multi_platform,4,5
5378,7 Wonders of the Ancient World,2.86,14,14,269,1,Everyone,2007,9,3,3.1,-0.2400000000000002,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,multi_platform,5,3
3544,In Space We Brawl,1.88,33,33,269,5,Everyone 10+,2014,10,4,,,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,2
67478,Wordament,3.32,28,28,268,0,,2012,12,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,3,2
46568,"Sorry, James",3.26,27,27,268,3,Mature,2017,11,4,,,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,2,2
43903,b,2.23,12,13,268,1,,2017,6,2,,,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
19238,Magicka: Wizards of the Square Tablet,2.86,14,14,268,1,,2013,10,4,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,2,1
18873,Through Abandoned,2.73,11,11,268,4,Everyone 10+,2015,7,3,,,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,pc_only,3,3
16731,You Have 10 Seconds 2,3.55,11,11,268,1,,2016,8,3,,,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
13078,Double Kick Heroes,3.5,15,16,268,3,,2018,4,2,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,4
10678,Kindergarten,3.78,25,27,268,3,Teen,2017,6,2,,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,4,1
3000,OPUS: The Day We Found Earth,3.13,15,15,268,3,Everyone 10+,2015,10,4,,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,multi_platform,5,5
2400,There Came an Echo,2.58,12,12,268,3,Teen,2015,2,1,2.9,-0.31999999999999984,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,multi_platform,2,2
963,Leap of Fate,3.19,15,16,268,4,,2016,3,1,4.0,-0.81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,3,3
812168,Escape the Backrooms,3.39,32,33,267,4,,2022,8,3,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,2,1
699114,Archvale,3.71,33,34,267,9,,2021,12,4,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,3,2
378580,Antimatter Dimensions,3.5,12,12,267,6,,2016,5,2,,,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,pc_only,4,2
366894,Shantae and the Seven Sirens,3.51,33,35,267,7,,2020,5,2,3.8,-0.29000000000000004,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,multi_platform,6,5
248474,Lost Words: Beyond the Page,3.91,22,22,267,3,,2021,4,2,3.85,0.06000000000000005,6,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,multi_platform,5,7
24508,DJ Hero,3.85,26,26,267,4,,2009,10,4,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,console_only,4,1
20625,SquareCells,3.67,36,36,267,5,,2015,12,4,,,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
17889,Demon Hunter: Chronicles from Beyond,3.0,10,10,267,4,Teen,2014,12,4,,,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,pc_only,5,3
16544,Super Win the Game,3.42,12,12,267,4,,2014,10,4,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
10305,The Sandbox Evolution - Craft a 2D Pixel Universe!,3.11,18,18,267,1,,2016,11,4,,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,2,2
9839,Out of the Park Baseball 18,4.07,14,14,267,4,,2017,3,1,4.3,-0.22999999999999954,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pc_only,3,1
4167,Mass Effect Trilogy,4.75,137,138,267,0,Mature,2012,11,4,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,multi_platform,2,1
2718,"Don't Die, Mr. Robot!",2.11,37,37,267,0,,2014,11,4,,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,console_only,4,3
966910,MY HERO ULTRA RUMBLE,2.08,12,12,266,1,,2023,9,3,,,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,multi_platform,5,1
385406,Dark Souls III: The Ringed City,4.63,124,127,266,0,Mature,2017,3,1,4.15,0.47999999999999954,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,3,3
282828,STEINS;GATE 0,4.29,72,72,266,0,Mature,2015,12,4,4.05,0.2400000000000002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,6,3
58939,Golf Club: Wasteland,3.91,33,33,266,1,Teen,2018,6,2,3.85,0.06000000000000005,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,multi_platform,7,6
51323,Kirby: Star Allies,3.55,86,89,266,0,Everyone 10+,2018,3,1,3.65,-0.10000000000000009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,console_only,1,1
46533,Feudal Alloy,2.82,32,33,266,2,,2019,1,1,3.8,-0.98,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,multi_platform,6,5
22985,Silver,3.97,30,30,266,1,Everyone,1999,8,3,,,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,6,3
18558,Enigmatis 3: The Shadow of Karkhala,3.85,20,20,266,4,Teen,2016,8,3,,,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,multi_platform,7,6
17664,Primal Fears,2.2,10,10,266,1,,2013,1,1,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
10500,Fable Fortune,2.93,30,30,266,1,Teen,2017,7,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,multi_platform,2,2
5501,Syphon Filter,4.05,111,112,266,2,Teen,1999,1,1,4.5,-0.4500000000000002,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,console_only,3,1
3808,Zen Pinball 2,3.17,23,23,266,1,,2012,7,3,,,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,console_only,4,2
724095,Peglin,3.48,22,23,265,3,,2024,8,3,,,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,multi_platform,4,3
564763,"Pokémon Brilliant Diamond, Shining Pearl",3.46,82,84,265,0,Everyone,2021,11,4,3.65,-0.18999999999999995,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,console_only,1,1
59923,Achievements printer part 1,1.83,12,12,265,2,,2018,3,1,,,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,pc_only,1,1
57954,Vagrant Story (2000),4.3,60,60,265,0,Teen,2000,2,1,4.6,-0.2999999999999998,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,console_only,1,1
56196,Second Sight,4.1,61,61,265,1,Teen,2004,9,3,3.75,0.34999999999999964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,4,2
44175,All You Can Eat,3.0,10,11,265,1,,2017,7,3,,,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,2
28390,Marlow Briggs,2.52,29,29,265,2,Mature,2013,9,3,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,console_only,1,1
21512,Planet Alcatraz 2,3.96,24,24,265,4,,2008,9,3,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,1,1
4131,Heavy Fire: Afghanistan,3.13,15,15,265,2,,2011,11,4,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,3,3
2340,Anima: Gate of memories,3.25,24,24,265,3,Teen,2016,6,2,3.2,0.04999999999999982,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,multi_platform,6,6
934643,The Thaumaturge,4.0,37,39,264,7,,2024,3,1,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,1,3
537742,The Last Stand: Aftermath,3.69,29,29,264,2,Rating Pending,2021,11,4,,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,multi_platform,4,3
52214,Little Witch Academia: Chamber of Time,2.5,15,16,264,3,,2018,5,2,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,2,2
52142,The Persistence,2.74,27,27,264,5,,2018,7,3,3.9,-1.1599999999999997,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,4
52048,PixARK,2.43,26,28,264,4,Teen,2018,3,1,,,6,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,multi_platform,4,4
45693,Another Lost Phone: Laura's Story,3.76,21,21,264,2,Mature,2017,9,3,,,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,multi_platform,6,6
44184,Spider-Man: Homecoming - Virtual Reality Experience,2.57,22,23,264,1,,2017,6,2,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,2,2
32986,Indiana Jones and the Infernal Machine,3.78,23,23,264,1,Teen,2000,12,4,3.75,0.029999999999999805,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,multi_platform,3,2
23572,Strikey Sisters,2.82,11,11,264,3,,2017,6,2,,,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,2
22563,Guilty Gear Xrd REV 2,3.87,31,31,264,0,Teen,2017,5,2,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,console_only,1,2
19657,Spate,2.82,11,11,264,1,,2014,3,1,3.05,-0.22999999999999998,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
17225,Cockroach Simulator,2.24,21,21,264,2,,2016,9,3,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,3,1
16631,Melody's Escape,3.64,41,42,264,3,,2016,5,2,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
10043,Serious Sam VR: The Second Encounter,3.06,16,16,264,1,Mature,2017,4,2,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,2,1
966221,Tomb Raider I•II•III Remastered,3.13,30,30,263,3,Teen,2024,2,1,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,6,6
836443,SpongeBob SquarePants: The Cosmic Shake,3.77,27,31,263,3,Everyone 10+,2023,1,1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,4,4
62526,Zup! 8,2.15,19,20,263,3,,2018,2,1,,,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,pc_only,1,1
58959,Katawa Shoujo,4.37,126,128,263,0,,2009,4,2,,,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,3,1
38663,Runes of Magic,2.88,24,24,263,1,,2009,3,1,,,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pc_only,1,1
21213,OMG Zombies!,2.64,11,11,263,4,,2012,10,4,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,multi_platform,3,3
17196,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,2.6,10,10,263,2,,2014,1,1,,,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,2,1
15344,Reassembly,3.53,17,17,263,4,,2015,2,1,,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,pc_only,3,2
962025,Like a Dragon: Infinite Wealth,4.23,34,35,262,51,,2024,1,1,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,5,2
327214,Just Dance 2020,3.75,52,52,262,0,Everyone 10+,2019,11,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,multi_platform,5,3
61899,Music Racer,3.21,32,34,262,2,Everyone,2018,7,3,,,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,multi_platform,6,6
45942,Midair,2.73,11,11,262,1,,2017,8,3,,,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,pc_only,1,1
43970,1982,2.25,12,12,262,1,,2017,6,2,,,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
27235,Luigi's Mansion: Dark Moon,4.06,99,102,262,0,,2013,3,1,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,console_only,1,1
19072,NAM,3.36,11,11,262,1,,1998,7,3,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pc_only,3,2
17716,MISSING: An Interactive Thriller - Episode One,3.41,17,17,262,1,,2015,5,2,3.15,0.26000000000000023,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,2,1
14788,Lords of Xulima,3.35,16,17,262,8,Teen,2014,8,3,3.55,-0.19999999999999973,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,pc_only,3,2
10891,Secrets of Grindea,3.94,35,35,262,6,,2015,7,3,,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pc_only,1,2
2192,iBomber Attack,2.5,14,14,262,1,Teen,2012,10,4,,,5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,5,3
965471,MiSide,4.19,102,105,261,5,,2024,12,4,,,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,pc_only,1,2
830232,Lost Light,2.08,12,13,261,2,,2022,8,3,,,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pc_only,1,1
704793,The Expanse: A Telltale Series,3.52,43,46,261,2,Mature,2023,7,3,,,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,multi_platform,3,3
376118,Hentai Girl Fantasy,2.75,27,28,261,1,,2019,10,4,,,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,pc_only,2,1
272526,Steel Circus,2.19,20,21,261,1,,2019,8,3,,,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,pc_only,1,1
50000,Star Control: Origins,2.9,21,21,261,5,,2018,9,3,3.75,-0.8500000000000001,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,pc_only,1,2
27392,Mario & Luigi: Superstar Saga,4.36,106,110,261,18,Everyone,2003,11,4,4.5,-0.13999999999999968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,other,1,1
26468,Madden NFL 11,2.98,39,40,261,0,Everyone,2010,7,3,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,console_only,5,2
21524,Earthworm Jim 3D,3.03,33,33,261,1,Everyone,1999,8,3,,,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,multi_platform,2,2
18151,Among the Heavens,1.9,10,10,261,4,,2015,11,4,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,pc_only,3,1
13417,Mr.President!,3.24,24,25,261,3,Adults Only,2016,10,4,,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,1,1
13070,Atelier Sophie: The Alchemist of the Mysterious Book,3.9,40,40,261,10,,2015,11,4,3.65,0.25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,3,2
10780,Big Bang Empire,1.33,12,12,261,1,Mature,2016,8,3,,,6,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,pc_only,1,1
10733,Hard Room,1.92,12,12,261,4,,2016,1,1,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
9714,PULSAR: Lost Colony,3.46,28,28,261,5,,2015,9,3,,,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,pc_only,3,1
6656,Kinectimals,2.85,41,41,261,0,Everyone,2010,11,4,3.8,-0.9499999999999997,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,multi_platform,3,2
799269,Fort Solis,3.13,43,46,260,4,Teen,2023,8,3,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,2,2
460519,Umurangi Generation,3.89,17,18,260,2,Rating Pending,2020,5,2,4.1,-0.20999999999999952,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,multi_platform,2,1
292845,Oninaki,2.54,27,28,260,5,Teen,2019,8,3,3.5,-0.96,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,3,2
58005,Xenogears (1998),4.38,95,96,260,0,Teen,1998,2,1,4.2,0.17999999999999972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,console_only,1,1
51293,Troubleshooter,3.41,16,17,260,4,Everyone,2017,12,4,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,multi_platform,3,3
45552,Underworld Ascendant,3.08,25,25,260,2,,2018,11,4,,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,multi_platform,4,3
22699,Might and Magic 7: For Blood and Honor,4.17,45,46,260,1,Teen,1999,6,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pc_only,1,1
18309,The Stalin Subway: Red Veil,2.22,21,23,260,3,,2006,10,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,pc_only,1,1
7950,Colt Express,3.0,13,13,260,1,,2016,11,4,,,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,3,3
5698,Transformers: Revenge of the Fallen,2.81,69,69,260,2,Teen,2009,6,2,3.05,-0.23999999999999977,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,4,2
4281,Ratchet & Clank: Going Commando,4.34,96,99,260,0,Teen,2003,11,4,4.5,-0.16000000000000014,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,console_only,3,1
3264,EA SPORTS Rory McIlroy PGA TOUR,3.39,30,31,260,0,Everyone,2015,7,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,console_only,2,1
502191,A Game of Thrones: The Board Game - Digital Edition,3.14,14,14,259,1,,2020,10,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,2,3
452607,SpellForce 3: Fallen God,3.53,16,17,259,2,,2020,11,4,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,pc_only,1,2
331319,WWE SmackDown! vs. Raw 2007,3.74,55,57,259,0,Teen,2006,11,4,4.0,-0.2599999999999998,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,console_only,3,1
271414,Olija,3.59,32,32,259,2,,2021,1,1,3.9,-0.31000000000000005,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,multi_platform,4,4
57841,Tekken 2 (1995),4.0,112,112,259,0,,1995,9,3,4.45,-0.4500000000000002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,console_only,1,1
51978,Those Who Remain,2.78,17,18,259,4,,2020,5,2,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,5,5
51601,The Lion’s Song,3.79,34,34,259,1,Teen,2017,7,3,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,6,5
14957,TWINKLE STAR SPRITES,2.9,10,10,259,1,Everyone,2016,12,4,,,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,7,3
14764,Shift,1.57,14,14,259,3,,2009,1,1,,,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,pc_only,2,2
5329,Gunstar Heroes,4.22,66,67,259,0,Everyone 10+,1993,9,3,3.75,0.46999999999999975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,multi_platform,8,2
987537,Black Myth: Wu Kong,4.17,28,29,258,24,,2024,8,3,,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,multi_platform,2,1
983212,Call of Duty: Black Ops 6,3.93,83,85,258,0,,2024,10,4,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,multi_platform,3,1
830059,Coral Island,4.09,21,22,258,6,,2022,10,4,,,6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,pc_only,1,1
511723,Dead Estate,3.44,16,16,258,2,,2020,10,4,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,2,2
492294,Cloud Gardens,3.74,33,35,258,1,,2020,9,3,,,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,multi_platform,3,3
51531,TT Isle of Man,2.91,22,22,258,5,Everyone,2018,3,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,multi_platform,3,3
21654,Stalingrad,3.36,14,14,258,1,,2004,12,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,1,1
19504,Space Empires V,3.08,12,12,258,1,,2006,10,4,3.4,-0.31999999999999984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pc_only,1,1
14516,One Night Stand,3.73,25,26,258,3,Mature,2016,11,4,,,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,multi_platform,5,4
13413,The Land of Pain,2.21,13,14,258,4,,2017,9,3,,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pc_only,1,1
10880,Aeon Command,2.18,11,11,258,3,,2014,7,3,,,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,pc_only,3,1
4225,Zero Escape: Virtue's Last Reward,4.35,114,116,258,34,Mature,2012,2,1,,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,console_only,2,2
